id_client_sk,id_client_nk,nom_complet,tranche_age,sexe,ville,region_admin,segment_client,canal_acquisition,date_debut,date_fin,est_actif
4292,C2367,Ahmed Moussaoui,25-34,m,Rabat,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4293,C3212,Fatima Kettani,55-64,f,Tétouan,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4294,C2254,Nadia Fassi,18-24,f,Meknès,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
4295,C4607,Noura Filali,25-34,f,Tétouan,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
4296,C0866,Meryem Bouzid,45-54,f,Meknès,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4297,C3289,Abdel Mernissi,65+,m,Nador,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
4298,C3139,Ilyas Guessous,65+,m,Salé,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4299,C2243,Amina Mansouri,65+,f,Marrakech,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4300,C3586,Sara Kettani,35-44,f,Oujda,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4301,C1881,Brahim Tahiri,65+,m,Rabat,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
4302,C1887,Sanaa Sabri,18-24,f,Casablanca,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4303,C0010,Brahim Kettani,65+,m,Nador,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4304,C2603,Karim Tazi,25-34,m,Tanger,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
4305,C1639,Khalid Chraibi,45-54,m,Oujda,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4306,C2464,Samir Mernissi,65+,m,Agadir,Non renseignée,Silver,Google Ads,2026-04-24,9999-12-31,True
4307,C4575,Wiam Hajji,35-44,f,El Jadida,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
4308,C1731,Omar Kettani,55-64,m,Oujda,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4309,C0835,Karim Guessous,35-44,m,Tanger,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
4310,C3290,Nabil Ouazzani,55-64,m,Agadir,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4311,C4968,Amine Mansouri,45-54,m,Mohammedia,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4312,C4300,Nabil Hajji,55-64,m,Kénitra,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
4313,C3943,Hassan Benslimane,18-24,m,Marrakech,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4314,C0940,Mehdi Moussaoui,25-34,m,Casablanca,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
4315,C0132,Abdel Bouzid,65+,m,Mohammedia,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
4316,C4949,Samir Regragui,35-44,m,Meknès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4317,C1649,Hassan Chraibi,35-44,m,Tanger,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
4318,C4665,Ilyas Squalli,65+,m,Kénitra,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4319,C4338,Soufiane Benslimane,25-34,m,Béni Mellal,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
4320,C2942,Ghita Sabri,25-34,f,Nador,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4321,C2585,Samir El Khoury,55-64,m,Tanger,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4322,C2927,Houda Guessous,45-54,f,Tanger,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4323,C2579,Ahmed Hakimi,45-54,m,Béni Mellal,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
4324,C1236,Nabil Kettani,18-24,m,Tanger,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4325,C1703,Imane Bouzid,25-34,f,Nador,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4326,C0894,Zakaria Idrissi,45-54,m,Salé,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4327,C4808,Ilyas Bouzid,18-24,m,Rabat,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4328,C4979,Samir Bennani,45-54,m,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4329,C4043,Nabil Tahiri,65+,m,Mohammedia,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4330,C3821,Samir Squalli,45-54,m,Rabat,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
4331,C0514,Khalid Bennani,25-34,m,Tanger,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4332,C2998,Laila Regragui,45-54,f,El Jadida,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4333,C5131,Laila El Amrani,45-54,f,Marrakech,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4334,C3083,Samir El Khoury,18-24,m,Casablanca,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4335,C1998,Nadia Lahlou,35-44,f,Meknès,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
4336,C4171,Ghita Benslimane,18-24,f,Meknès,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4337,C0921,Khalid Tahiri,25-34,m,Agadir,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4338,C4749,Khadija Lahlou,25-34,f,Agadir,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
4339,C0573,Salma Lahlou,35-44,f,Kénitra,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
4340,C4127,Aicha Berrada,45-54,f,El Jadida,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4341,C3032,Amine Squalli,65+,m,Meknès,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4342,C2831,Adil Lahlou,18-24,m,Marrakech,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4343,C1663,Abdel Mansouri,,m,Mohammedia,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4344,C2783,Zakaria Benslimane,65+,m,Casablanca,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
4345,C2369,Omar El Amrani,45-54,m,Oujda,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4346,C1159,Noura Kettani,65+,f,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4347,C4208,Salma Idrissi,18-24,f,Kénitra,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
4348,C4195,Wiam Tahiri,18-24,f,Meknès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4349,C2102,Sanaa Bennani,45-54,f,Salé,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4350,C4615,Karim Kettani,18-24,m,Tétouan,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4351,C2377,Brahim Regragui,65+,m,Tanger,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4352,C4353,Amina Naciri,55-64,f,Mohammedia,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4353,C4817,Zakaria Chaoui,65+,m,Mohammedia,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4354,C2227,Mohammed Regragui,55-64,m,Oujda,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4355,C2537,Khalid Squalli,18-24,m,Kénitra,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4356,C3954,Sanaa Mansouri,55-64,f,Meknès,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4357,C0886,Abdel Alaoui,25-34,m,Rabat,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4358,C1101,Houda Idrissi,65+,f,Rabat,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4359,C2821,Fatima Benslimane,25-34,f,Agadir,Non renseignée,Silver,Instagram,2026-04-24,9999-12-31,True
4360,C4476,Ahmed Hakimi,65+,m,Meknès,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
4361,C4555,Amine Tahiri,65+,m,Tétouan,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4362,C1747,Ilyas Moussaoui,35-44,m,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4363,C4710,Sanaa Bouzid,65+,f,El Jadida,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4364,C1419,Mehdi Benkirane,45-54,m,Tanger,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4365,C1752,Imane Squalli,18-24,f,El Jadida,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4366,C2106,Nabil Idrissi,35-44,m,Béni Mellal,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4367,C2509,Ilyas Bouzid,<18,m,Salé,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4368,C0535,Ilyas Regragui,45-54,m,Meknès,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4369,C0319,Adil Squalli,55-64,m,Meknès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4370,C2475,Hanane Rahmani,55-64,f,Meknès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4371,C0336,Karim Filali,18-24,m,Casablanca,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
4372,C0355,Sanaa Benkirane,45-54,f,Oujda,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4373,C1641,Hassan Kettani,55-64,m,Rabat,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4374,C4744,Rachid Guessous,25-34,m,Béni Mellal,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4375,C3012,Ahmed Alaoui,18-24,m,Kénitra,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4376,C4854,Ilyas Bennani,55-64,m,Meknès,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
4377,C1947,Youssef Regragui,55-64,m,Salé,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4378,C0402,Zakaria Berrada,,m,Casablanca,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4379,C0810,Nadia Tazi,45-54,f,Marrakech,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4380,C3445,Houda Benslimane,35-44,f,Kénitra,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4381,C2794,Aicha El Amrani,35-44,f,Mohammedia,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4382,C1867,Zineb Filali,45-54,f,Rabat,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4383,C5056,Hassan Rahmani,18-24,m,Casablanca,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4384,C3532,Hassan Mansouri,55-64,m,Marrakech,Non renseignée,Silver,Référencement,2026-04-24,9999-12-31,True
4385,C3842,Salma Benkirane,45-54,f,Rabat,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
4386,C1612,Hamza Mernissi,35-44,m,Fès,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
4387,C0969,Samir Sabri,18-24,m,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4388,C3925,Hanane Hajji,45-54,f,Agadir,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
4389,C3981,Houda Bouzid,55-64,f,Béni Mellal,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
4390,C1958,Ahmed Benslimane,35-44,m,El Jadida,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4391,C4448,Nadia Mernissi,35-44,f,Marrakech,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4392,C4066,Amina Fassi,45-54,f,Fès,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4393,C0742,Karim Sabri,55-64,m,Tétouan,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4394,C0245,Amine Benkirane,65+,m,Salé,Non renseignée,Silver,Google Ads,2026-04-24,9999-12-31,True
4395,C3776,Imane Fassi,35-44,f,Nador,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4396,C4036,Mehdi Chraibi,45-54,m,Kénitra,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4397,C5089,Ghita Ouazzani,65+,m,Béni Mellal,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4398,C1783,Zakaria Benslimane,65+,m,Nador,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4399,C1508,Sanaa Fassi,45-54,f,Agadir,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4400,C0016,Ahmed Berrada,25-34,m,Rabat,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4401,C4123,Noura Chaoui,25-34,f,Fès,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
4402,C4314,Amina El Amrani,65+,f,Salé,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4403,C1268,Nadia Hakimi,45-54,f,Casablanca,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4404,C0861,Sanaa Benslimane,65+,f,Agadir,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4405,C4735,Houda Tazi,55-64,f,Nador,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4406,C4962,Mohammed Sabri,65+,m,Béni Mellal,Non renseignée,Silver,Facebook,2026-04-24,9999-12-31,True
4407,C1945,Nadia Tazi,55-64,f,Marrakech,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4408,C2060,Ilyas Bouzid,25-34,m,Nador,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4409,C5080,Houda Guessous,45-54,f,Oujda,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
4410,C2707,Wiam El Amrani,45-54,f,Nador,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
4411,C1700,Samira Guessous,65+,f,Marrakech,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4412,C0212,Meryem Tazi,35-44,f,Oujda,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4413,C2918,Laila Hakimi,65+,f,Fès,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4414,C5074,Sara Bouzid,18-24,f,Salé,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4415,C2852,Samir Regragui,25-34,m,Tétouan,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
4416,C2546,Samir Mansouri,55-64,m,Tanger,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4417,C3091,Sanaa Benkirane,45-54,f,Fès,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
4418,C2822,Nabil Chaoui,55-64,m,El Jadida,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
4419,C3536,Hanane Berrada,45-54,f,Tanger,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4420,C2072,Houda Alaoui,55-64,f,Casablanca,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
4421,C1111,Hassan Mansouri,55-64,m,Kénitra,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4422,C5043,Hajar Benkirane,65+,f,Meknès,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
4423,C0860,Noura Alaoui,65+,f,El Jadida,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4424,C0808,Amine El Amrani,65+,m,El Jadida,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
4425,C2108,Adil Hajji,65+,m,Béni Mellal,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4426,C1565,Noura Tazi,45-54,f,Tanger,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4427,C0885,Wiam Fassi,65+,f,Salé,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4428,C0136,Hajar Benkirane,65+,f,Mohammedia,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4429,C2778,Imane Alaoui,,f,Mohammedia,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4430,C2387,Nabil Lahlou,25-34,m,Nador,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4431,C3775,Samir Tahiri,25-34,m,Rabat,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4432,C1723,Khadija Squalli,45-54,f,Tanger,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4433,C3827,Rachid Alaoui,65+,m,El Jadida,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4434,C3585,Hajar Mernissi,35-44,f,Béni Mellal,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4435,C1196,Abdel Moussaoui,35-44,m,Tétouan,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
4436,C2973,Hassan Ouazzani,55-64,m,El Jadida,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4437,C2040,Mehdi Benslimane,55-64,m,Marrakech,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
4438,C2926,Wiam Bouzid,55-64,f,Kénitra,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
4439,C5047,Adil Lahlou,25-34,f,Mohammedia,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
4440,C3278,Laila Benkirane,45-54,f,El Jadida,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4441,C1938,Samira Sabri,65+,f,Mohammedia,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4442,C0562,Adil Tahiri,35-44,m,Oujda,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4443,C2238,Samira Ouazzani,25-34,f,Rabat,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4444,C3708,Salma Kettani,25-34,f,Mohammedia,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4445,C3876,Ilyas Moussaoui,65+,m,El Jadida,Non renseignée,Silver,TikTok,2026-04-24,9999-12-31,True
4446,C0963,Ghita Chraibi,35-44,f,Oujda,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4447,C3856,Hassan Chraibi,55-64,m,Salé,Non renseignée,Silver,Instagram,2026-04-24,9999-12-31,True
4448,C3380,Aicha Tazi,25-34,f,Béni Mellal,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4449,C4176,Khadija Bouzid,45-54,f,Tétouan,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4450,C3888,Amina Kettani,18-24,f,Tétouan,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4451,C4061,Hamza Benslimane,65+,m,Agadir,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4452,C4162,Hanane Mansouri,65+,f,Casablanca,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
4453,C3558,Omar Tahiri,45-54,m,Salé,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4454,C4820,Abdel Squalli,65+,m,Casablanca,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4455,C4505,Zakaria Bennani,55-64,m,Casablanca,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4456,C1034,Nabil Regragui,18-24,m,Tanger,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4457,C1578,Imane Ouazzani,<18,f,Agadir,Non renseignée,Silver,Bouche-à-oreille,2026-04-24,9999-12-31,True
4458,C4037,Rachid Fassi,65+,m,Tanger,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
4459,C3391,Houda El Amrani,55-64,f,Meknès,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4460,C0585,Mehdi El Khoury,45-54,m,Nador,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4461,C1890,Mohammed Kettani,65+,m,Nador,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4462,C1113,Soufiane El Amrani,65+,m,Béni Mellal,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4463,C2347,Laila Idrissi,65+,f,Tétouan,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4464,C0779,Hamza Guessous,25-34,m,Meknès,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4465,C3740,Karim Squalli,35-44,m,Marrakech,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4466,C4767,Sara Sabri,45-54,f,Casablanca,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4467,C0995,Nabil Tahiri,45-54,m,Kénitra,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
4468,C5018,Sanaa Ziani,25-34,f,Agadir,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4469,C3105,Sanaa Guessous,55-64,f,Meknès,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4470,C3421,Mohammed Naciri,35-44,m,Casablanca,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4471,C4928,Ilyas Lahlou,65+,m,El Jadida,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
4472,C0232,Adil Squalli,55-64,m,Nador,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4473,C1960,Hajar Chraibi,65+,f,El Jadida,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4474,C1305,Nabil Rahmani,65+,m,Tétouan,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4475,C2969,Ghita Benkirane,18-24,f,Marrakech,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
4476,C4981,Zineb Tazi,25-34,f,Rabat,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4477,C3023,Samira El Amrani,45-54,f,Fès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4478,C2740,Ilyas Filali,45-54,m,Béni Mellal,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4479,C2207,Loubna Filali,65+,f,Béni Mellal,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
4480,C2640,Brahim Squalli,65+,m,Meknès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4481,C0708,Imane Sabri,65+,f,Tanger,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4482,C3086,Khalid Idrissi,25-34,m,Tanger,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4483,C0350,Sanaa Kettani,35-44,f,Fès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4484,C2291,Mehdi Tahiri,25-34,m,Agadir,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4485,C0545,Samira Berrada,65+,f,Casablanca,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4486,C0788,Abdel Ziani,25-34,m,Marrakech,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4487,C4689,Abdel Hakimi,45-54,m,Nador,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
4488,C3630,Hassan Rahmani,55-64,m,Nador,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4489,C3619,Karim Rahmani,25-34,m,Agadir,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
4490,C1398,Rachid Ziani,65+,m,Rabat,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
4491,C1912,Khadija Alaoui,45-54,f,Oujda,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
4492,C0960,Wiam Idrissi,55-64,f,Rabat,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4493,C3449,Omar Hajji,55-64,m,Kénitra,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4494,C3033,Omar Squalli,25-34,m,Oujda,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
4495,C1187,Youssef El Amrani,18-24,m,Rabat,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
4496,C2547,Fatima Alaoui,65+,f,Marrakech,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4497,C2865,Zineb Alaoui,65+,f,Béni Mellal,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
4498,C0858,Reda Chraibi,35-44,m,Salé,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4499,C0989,Mohammed Chraibi,65+,m,Béni Mellal,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
4500,C1418,Ahmed Tazi,65+,m,Tétouan,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
4501,C0376,Zineb Idrissi,65+,f,Mohammedia,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4502,C2026,Houda Naciri,,f,Kénitra,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
4503,C1721,Mohammed Hajji,65+,m,El Jadida,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
