id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C0967,Bouzid,Sara,sara.bouzid580@yahoo.fr,1979-04-27,0,Béni Mellal,0690230057,2025-07-09,Instagram
C1112,Hajji,Abdel,abdel.hajji502@email.ma,2030-01-15,male,tange,0636059652,2022-05-08,Google Ads
C4850,Alaoui,Imane,imane.alaoui937@gmail.com,1961-06-27,0,kenitra,0656565555,2024-11-04,Google Ads
C0404,Bouzid,Ahmed,ahmed.bouzid598@email.ma,1975-04-01,m,Kenitra,0678690958,2023-11-22,Google Ads
C4182,Moussaoui,Noura,noura.moussaoui937@gmail.com,1969-09-16,Femme,casablanca,0610923415,2024-01-24,Email Marketing
C2452,Lahlou,Mehdi,mehdi.lahlou89@gmail.com,1941-08-16,m,marrakech,0654096618,2024-03-08,TikTok
C3900,Lahlou,Imane,imane.lahlou123@email.ma,1945-02-11,0,Kénitra,0653342841,2021-08-25,Facebook
C1886,Guessous,Salma,salma.guessous245@yahoo.fr,1978-08-01,F,oujda,0689578096,2023-02-09,Bouche-à-oreille
C3846,Alaoui,Khadija,khadija.alaoui576@gmail.com,1967-05-13,femme,SLA,0656125422,2021-01-23,Bouche-à-oreille
C4458,Sabri,Sanaa,sanaa.sabri377@outlook.com,1995-04-02,femme,RBT,0636226382,2021-09-03,Bouche-à-oreille
C4067,Bouzid,Rachid,rachid.bouzid17@email.ma,1945-03-27,1,Casa,0692902136,2023-05-25,Google Ads
C2374,Mernissi,Sanaa,sanaa.mernissi117@email.ma,1943-08-19,female,fes,0643282649,2022-12-22,Google Ads
C4915,Idrissi,Sanaa,sanaa.idrissi948@outlook.com,1942-12-19,female,rabat,0650238221,2024-08-06,Instagram
C2458,Squalli,Ahmed,ahmed.squalli92@outlook.com,1963-03-02,1,Dar el Beida,0653647949,2025-07-28,TikTok
C4591,Guessous,Youssef,youssef.guessous638@outlook.com,1992-04-20,H,Tnja,0685257186,2024-08-11,Bouche-à-oreille
C4014,El Khoury,Zakaria,zakaria.elkhoury147@yahoo.fr,1966-01-10,M,Fez,0676046695,2021-02-02,Facebook
C0832,Bouzid,Ilyas,ilyas.bouzid911@gmail.com,1977-01-20,H,TET,0667331055,2020-01-08,Instagram
C4538,Bouzid,Adil,adil.bouzid336@hotmail.com,1996-05-17,Homme,MARRAKECH,0689285964,2022-05-08,Référencement
C4666,El Khoury,Omar,omar.elkhoury310@gmail.com,2001-12-09,m,Tnja,0637195697,2020-10-06,Email Marketing
C0672,Benslimane,Noura,noura.benslimane726@outlook.com,2004-02-05,0,mohammedia,0693279154,2022-07-15,Référencement
C4194,Fassi,Mehdi,mehdi.fassi283@outlook.com,1984-06-04,1,Fes,0636190547,2023-09-17,Référencement
C1131,Chraibi,Reda,reda.chraibi297@yahoo.fr,1982-05-28,1,mohammedia,0625633534,2023-10-23,TikTok
C0340,Bouzid,Khadija,khadija.bouzid491@outlook.com,1957-08-05,0,BNM,0665559839,2024-06-15,Référencement
C0996,Naciri,Samira,samira.naciri797@yahoo.fr,1942-07-16,female,Marrakesh,0664319134,2024-05-16,TikTok
C3214,Ouazzani,Nadia,nadia.ouazzani696@yahoo.fr,1991-01-22,0,Nador,0624811571,2023-10-14,Référencement
C0980,Hajji,Mehdi,mehdi.hajji173@yahoo.fr,2006-10-17,homme,Meknes,0640679513,2020-07-12,Google Ads
C1840,Lahlou,Soufiane,soufiane.lahlou953@yahoo.fr,1968-09-16,homme,Casablanca,0664530952,2022-02-18,TikTok
C0435,Kettani,Samira,samira.kettani275@email.ma,1995-10-24,F,SLA,0629829822,2024-04-12,Bouche-à-oreille
C0410,Kettani,Samira,samira.kettani644@outlook.com,1955-06-17,femme,OUJ,0617853132,2020-05-06,Email Marketing
C1317,Tazi,Hanane,hanane.tazi995@email.ma,1985-03-20,0,CAS,0633555599,2020-08-04,Facebook
C2322,Ziani,Noura,noura.ziani372@email.ma,1956-12-04,female,Meknes,0647869930,2023-05-17,Bouche-à-oreille
C4671,Fassi,Sanaa,sanaa.fassi892@yahoo.fr,1963-06-18,f,Casablanca,0649032705,2022-06-14,Référencement
C1218,Hakimi,Zakaria,zakaria.hakimi68@gmail.com,1947-02-04,male,TANGER,0672253115,2020-10-06,Référencement
C3267,Guessous,Khadija,khadija.guessous881@outlook.com,1957-11-01,F,mohammedia,0687922039,2025-01-09,Facebook
C4423,Chraibi,Karim,karim.chraibi466@gmail.com,1965-01-13,1,Marrakesh,0668642876,2024-09-16,Email Marketing
C2885,Naciri,Samir,samir.naciri237@gmail.com,1975-07-02,homme,Fez,0610176075,2022-11-23,Bouche-à-oreille
C4687,Mernissi,Omar,omar.mernissi498@email.ma,1970-05-02,Homme,agadir,0664504899,2023-02-23,TikTok
C0539,Kettani,Sanaa,sanaa.kettani562@yahoo.fr,1996-03-16,Femme,Casablanca,0691468625,2021-03-27,Google Ads
C3300,Hajji,Houda,houda.hajji664@hotmail.com,1967-06-01,Femme,SLA,0692963660,2025-07-26,Instagram
C1254,Filali,Meryem,meryem.filali155@email.ma,1965-02-14,Femme,oujda,0684783439,2024-01-12,Bouche-à-oreille
C1018,Tahiri,Abdel,abdel.tahiri795@outlook.com,1964-10-21,h,CAS,0640434030,2024-12-23,Google Ads
C2599,Hakimi,Khadija,khadija.hakimi159@yahoo.fr,1975-02-25,f,MOH,0678508580,2021-12-08,Facebook
C4943,Idrissi,Reda,reda.idrissi75@email.ma,1993-01-09,h,Beni Mellal,0630315400,2025-10-19,Google Ads
C3197,Alaoui,Nabil,nabil.alaoui298@hotmail.com,1992-11-28,h,MEK,0671767391,2023-11-24,Google Ads
C2074,Guessous,Abdel,abdel.guessous328@hotmail.com,1951-08-10,m,ELJ,0692594502,2020-06-17,Instagram
C4165,Mernissi,Amina,amina.mernissi497@email.ma,1977-09-18,F,kenitra,0684963156,2022-07-01,Référencement
C1330,El Amrani,Hamza,hamza.elamrani829@yahoo.fr,1964-03-01,1,nador,0692105579,2020-01-10,Facebook
C2381,Rahmani,Youssef,youssef.rahmani419@outlook.com,1993-05-09,homme,TET,0650348400,2023-03-25,Instagram
C3540,Ouazzani,Ilyas,ilyas.ouazzani672@email.ma,2003-07-24,Homme,ELJ,0675693924,2020-11-28,Référencement
C3925,Hajji,Hanane,hanane.hajji682@hotmail.com,1975-09-10,Femme,Agadir,0627016318,2025-05-19,Facebook
C1105,Guessous,Zakaria,zakaria.guessous463@hotmail.com,1949-10-03,1,Tnja,0681430313,2025-08-16,Email Marketing
C2575,Kettani,Hassan,hassan.kettani604@outlook.com,1944-06-09,homme,El Jadida,0620186407,2023-04-20,Facebook
C3923,Bennani,Zakaria,zakaria.bennani415@outlook.com,1978-01-20,h,oujda,0628283917,2020-08-07,Bouche-à-oreille
C0951,Hajji,Hajar,hajar.hajji715@email.ma,1989-06-07,female,Oujda,0692517485,2024-10-16,TikTok
C1553,El Amrani,Zakaria,zakaria.elamrani543@yahoo.fr,1976-06-13,h,AGD,0659794063,2021-03-20,Référencement
C3806,Tahiri,Hanane,hanane.tahiri612@gmail.com,1989-06-22,0,kenitra,0662870475,2020-08-07,Facebook
C4797,Lahlou,Khadija,khadija.lahlou712@gmail.com,1976-01-26,female,AGADIR,0659406605,2024-05-25,Google Ads
C4265,Fassi,Wiam,wiam.fassi332@yahoo.fr,1972-06-26,f,FES,0679324294,2020-09-25,TikTok
C2185,El Amrani,Hamza,hamza.elamrani244@email.ma,1991-12-11,male,Tangier,0619412672,2024-07-23,Email Marketing
C3602,Lahlou,Aicha,aicha.lahlou912@gmail.com,1946-05-15,F,RABAT,0632052667,2021-06-27,Facebook
C1190,Hajji,Brahim,brahim.hajji50@outlook.com,1961-06-09,h,ELJ,0684825320,2021-05-05,Google Ads
C3293,Kettani,Adil,adil.kettani977@gmail.com,1987-10-03,1,meknes,0686848845,2022-12-15,Référencement
C5143,Filali,Amine,amine.filali894@hotmail.com,1978-05-22,F,tetouan,0657194894,2020-01-28,Email Marketing
C2528,Berrada,Hamza,hamza.berrada565@hotmail.com,1946-02-22,male,ELJ,0674464062,2022-03-28,Facebook
C3027,Alaoui,Brahim,brahim.alaoui643@gmail.com,2000-01-06,male,MOH,0642254534,2021-04-14,TikTok
C4382,Sabri,Khadija,khadija.sabri344@email.ma,2005-07-14,female,Kénitra,0643080540,2025-02-09,Google Ads
C2194,Bouzid,Hajar,hajar.bouzid173@gmail.com,1995-01-27,Femme,Salé,0627684484,2024-02-04,TikTok
C0766,Regragui,Laila,laila.regragui183@gmail.com,1999-11-12,Femme,sale,0661332565,2021-10-18,Facebook
C4387,Bennani,Ghita,ghita.bennani296@yahoo.fr,1974-09-17,femme,sale,0663002941,2022-09-22,TikTok
C0961,El Amrani,Fatima,@gmail.com,1967-04-22,femme,sale,0662057357,2023-04-04,Facebook
C3625,Chaoui,Loubna,loubna.chaoui349@hotmail.com,1948-11-02,F,Casablanca,0629313775,2025-01-22,Référencement
C4691,Mernissi,Amina,amina.mernissi441@yahoo.fr,2000-06-01,F,Sale,0630673613,2025-11-10,Facebook
C5010,El Khoury,Adil,adil.elkhoury252@outlook.com,1962-11-09,homme,Mohammedia,0614273819,2020-03-15,Instagram
C1637,Benkirane,Ilyas,ilyas.benkirane851@yahoo.fr,1951-06-23,male,RABAT,0654629491,2023-07-12,Référencement
C0216,Ziani,Amine,amine.ziani561@hotmail.com,1959-04-23,H,Oujda,0623553285,2020-05-14,TikTok
C4022,Rahmani,Samira,samira.rahmani536@email.ma,1958-01-03,0,NAD,0679507273,2020-11-18,Email Marketing
C2873,Alaoui,Youssef,youssef.alaoui924@hotmail.com,1986-10-16,h,Tétouan,0672750537,2021-10-24,TikTok
C3954,Mansouri,Sanaa,sanaa.mansouri899@yahoo.fr,1967-09-06,F,Meknes,0641437744,2025-05-07,Email Marketing
C1404,Squalli,Wiam,wiam.squalli134@gmail.com,1945-01-13,femme,ELJ,0637058295,2025-09-27,Référencement
C1778,Ziani,Wiam,wiam.ziani44@gmail.com,1950-05-23,Femme,Rabat,0625319598,2020-08-01,Bouche-à-oreille
C0718,Fassi,Samira,samira.fassi887@outlook.com,1947-02-18,f,AGADIR,0681774457,2025-11-10,Référencement
C1769,Tahiri,Zineb,zineb.tahiri219@yahoo.fr,1994-03-22,f,Beni Mellal,0675655526,2025-01-24,Email Marketing
C4156,Ziani,Aicha,aicha.ziani162@outlook.com,1987-07-19,Femme,TET,0611995363,2022-12-23,Bouche-à-oreille
C2690,Mansouri,Ilyas,ilyas.mansouri635@hotmail.com,1965-01-12,h,agadir,0654545172,2020-10-15,Facebook
C0984,Naciri,Imane,imane.naciri404@yahoo.fr,2000-03-28,f,Tétouan,0647483931,2024-06-19,Référencement
C1955,Berrada,Nabil,nabil.berrada356@gmail.com,1949-07-02,m,Fes,0613803370,2021-06-04,Référencement
C1290,Berrada,Mohammed,mohammed.berrada361@gmail.com,2002-07-09,M,Kénitra,0648130237,2024-11-15,Référencement
C1485,Hakimi,Youssef,youssef.hakimi675@gmail.com,1975-07-04,1,MEK,0617367600,2025-07-27,Référencement
C2425,Benslimane,Adil,adil.benslimane118@hotmail.com,1979-03-11,male,MOH,0682430880,2023-01-01,Email Marketing
C3883,Fassi,Hamza,hamza.fassi515@hotmail.com,1990-02-20,Homme,rabat,0622590253,2023-02-02,Email Marketing
C4435,El Amrani,Ghita,ghita.elamrani892@email.ma,1976-07-06,F,Casablanca,0659552113,2020-02-14,Bouche-à-oreille
C0714,Hajji,Samir,samir.hajji251@email.ma,1980-12-18,homme,ELJ,0693466217,2020-06-14,TikTok
C0692,Moussaoui,Noura,noura.moussaoui277@gmail.com,1952-05-19,f,Casablanca,0688466030,2022-01-04,TikTok
C2844,Ziani,Nabil,nabil.ziani177@email.ma,1976-04-23,homme,Marrakesh,0663432510,2020-08-20,Référencement
C1240,Sabri,Youssef,youssef.sabri249@gmail.com,1954-02-13,h,tetouan,0647794354,2021-03-20,Google Ads
C2085,Rahmani,Ahmed,ahmed.rahmani918@yahoo.fr,1943-02-05,Homme,MARRAKECH,0674225466,2024-05-26,Instagram
C4531,Bennani,Zakaria,zakaria.bennani292@email.ma,2003-02-20,H,Kénitra,0626410285,2022-06-04,Instagram
C2877,Tahiri,Ilyas,ilyas.tahiri163@outlook.com,1986-10-16,1,CASA,0647633060,2021-07-27,Bouche-à-oreille
C0810,Tazi,Nadia,nadia.tazi227@hotmail.com,1977-05-23,femme,Marrakech,0669037325,2025-05-16,TikTok
C5067,Chaoui,Loubna,loubna.chaoui42gmail.com,2015-10-17,m,nador,0634416692,2025-07-21,Bouche-à-oreille
C3606,Squalli,Brahim,brahim.squalli715@hotmail.com,1962-07-02,m,Sale,0687198706,2021-09-25,TikTok
C1279,Tazi,Mehdi,mehdi.tazi708@yahoo.fr,1890-10-10,1,Fes,0685977102,2021-06-18,TikTok
C1193,Guessous,Abdel,abdel.guessous661@yahoo.fr,1943-04-28,Homme,fes,0619767824,2024-07-22,Facebook
C1512,Sabri,Noura,noura.sabri412@yahoo.fr,1993-09-06,f,Meknes,0653788396,2022-05-27,Email Marketing
C0681,Lahlou,Reda,reda.lahlou848@hotmail.com,1982-09-25,male,Meknès,0679700460,2024-08-04,Instagram
C1789,Naciri,Amine,amine.naciri550@gmail.com,1991-11-02,Homme,Tanger,0680574403,2023-06-22,Bouche-à-oreille
C0569,Guessous,Samira,samira.guessous352@outlook.com,1988-11-21,femme,Dar el Beida,0625527644,2023-04-08,Instagram
C0994,Ziani,Omar,omar.ziani1@gmail.com,1944-05-24,homme,Béni Mellal,0676234064,2020-04-15,Facebook
C2858,Moussaoui,Youssef,youssef.moussaoui138@email.ma,1975-04-26,M,Kénitra,0658910682,2023-01-06,Bouche-à-oreille
C0275,Benslimane,Rachid,rachid.benslimane208@yahoo.fr,1985-03-25,homme,Fes,0692386462,2020-11-22,Bouche-à-oreille
C0267,El Amrani,Houda,houda.elamrani805@hotmail.com,1946-03-13,F,TET,0673306295,2020-02-27,Facebook
C3683,El Amrani,Fatima,fatima.elamrani444@hotmail.com,1958-06-15,0,TNG,0690233301,2020-11-24,Référencement
C4755,Kettani,Meryem,meryem.kettani984@yahoo.fr,1969-10-03,0,el jadida,0613782653,2022-06-05,Instagram
C1836,Lahlou,Fatima,fatima.lahlou410@outlook.com,1890-03-12,female,MEK,0612251618,2022-10-19,Instagram
C3321,Mansouri,Soufiane,soufiane.mansouri912@email.ma,1983-09-14,H,Kenitra,0638426838,2020-05-22,Référencement
C1077,Moussaoui,Khalid,khalid.moussaoui520@hotmail.com,1948-05-10,m,Kénitra,0688235393,2020-12-15,Instagram
C1520,Mernissi,Imane,imane.mernissi122@hotmail.com,1997-08-08,femme,Tetouan,0630437354,2022-12-13,Bouche-à-oreille
C3694,Ouazzani,Fatima,fatima.ouazzani892@email.ma,2004-05-13,femme,Dar el Beida,0687077043,2020-08-01,Email Marketing
C2092,Alaoui,Ilyas,ilyas.alaoui280@outlook.com,2007-05-06,male,ELJ,0648461227,2021-12-27,Email Marketing
C1255,Mernissi,Hajar,hajar.mernissi393@yahoo.fr,1959-02-19,Femme,Meknès,0650694371,2023-06-12,Google Ads
C0813,Regragui,Reda,reda.regragui970@gmail.com,1979-04-08,h,tange,0697241075,2024-12-26,Google Ads
C4813,Guessous,Khadija,khadija.guessous348@email.ma,2003-09-04,femme,El Jadida,0653041146,2022-03-10,TikTok
C3460,Tazi,Rachid,rachid.tazi984@gmail.com,1964-01-25,homme,Tanger,0671727394,2025-08-01,Email Marketing
C1446,Moussaoui,Soufiane,soufiane.moussaoui20@yahoo.fr,1977-07-25,1,FES,0672085897,2022-05-14,Référencement
C4867,Naciri,Zakaria,zakaria.naciri331@email.ma,1992-07-12,m,NAD,0694643566,2023-04-23,TikTok
C1949,Berrada,Hamza,hamza.berrada760@hotmail.com,2030-01-15,h,Mohammedia,0695383273,2020-10-02,TikTok
C0461,Regragui,Loubna,loubna.regragui368@gmail.com,2005-04-16,female,Kenitra,0690576371,2023-08-09,Email Marketing
C1457,Berrada,Samir,samir.berrada275@email.ma,1969-01-12,male,CASA,0637827407,2020-07-19,Google Ads
C0551,Sabri,Nabil,nabil.sabri82@hotmail.com,1961-08-15,Homme,MARRAKECH,0630921653,2024-12-14,Référencement
C1729,Tazi,Khalid,khalid.tazi552@hotmail.com,1961-12-16,1,MARRAKECH,0614614759,2022-01-02,Référencement
C2293,Fassi,Imane,imane.fassi170@outlook.com,1992-02-09,Femme,Béni Mellal,0643983232,2022-04-09,Référencement
C2630,Moussaoui,Samir,samir.moussaoui207@outlook.com,1944-05-25,male,MARRAKECH,0671581908,2024-01-19,Bouche-à-oreille
C2060,Bouzid,Ilyas,ilyas.bouzid73gmail.com,1994-05-15,1,nador,0633740973,2025-05-27,Instagram
C5039,Ouazzani,Laila,laila.ouazzani895@yahoo.fr,1949-01-05,homme,Mohammedia,0690854908,2020-07-19,Instagram
C4752,Chaoui,Hanane,hanane.chaoui947@email.ma,1946-07-05,Femme,Béni Mellal,0663210541,2024-06-22,Facebook
C2149,Berrada,Samir,samir.berrada218@email.ma,1983-12-06,homme,el jadida,0685103926,2025-11-16,Instagram
C0454,Squalli,Hajar,hajar.squalli530@hotmail.com,1961-06-24,0,kenitra,0695450010,2021-09-28,TikTok
C2549,Rahmani,Noura,noura.rahmani891@yahoo.fr,1991-08-22,female,El Jadida,0617010108,2022-02-12,TikTok
C4083,Lahlou,Adil,adil.lahlou192@outlook.com,1949-08-13,m,Kénitra,0669646971,2024-09-12,Bouche-à-oreille
C1173,Moussaoui,Noura,noura.moussaoui436@gmail.com,1948-02-10,femme,Kénitra,0643324269,2020-10-25,TikTok
C3045,Tahiri,Nadia,nadia.tahiri26@outlook.com,1964-10-21,Femme,MEK,0664712388,2025-02-23,Facebook
C3534,Rahmani,Abdel,abdel.rahmani818@outlook.com,1967-02-07,homme,rabat,0649239259,2025-03-10,Google Ads
C2169,Tazi,Fatima,fatima.tazi447@outlook.com,2007-07-21,0,TANGER,0639951222,2020-07-21,Bouche-à-oreille
C0341,Mernissi,Aicha,aicha.mernissi743@hotmail.com,1942-04-19,femme,Marrakesh,0614183991,2022-02-05,Instagram
C0882,Sabri,Loubna,loubna.sabri387@gmail.com,2002-02-11,Femme,OUJDA,0648546517,2024-07-10,Bouche-à-oreille
C1620,El Amrani,Youssef,youssef.elamrani630@gmail.com,1978-05-27,H,el jadida,0632039166,2022-05-01,Email Marketing
C0687,Rahmani,Ahmed,ahmed.rahmani443@email.ma,1977-04-02,homme,rabat,0695502685,2022-04-26,TikTok
C2496,Bouzid,Abdel,abdel.bouzid481@hotmail.com,2000-02-24,M,Dar el Beida,0682580806,2020-11-13,Instagram
C0886,Alaoui,Abdel,abdel.alaoui637@hotmail.com,1994-11-19,1,rabat,0646589757,2025-05-07,TikTok
C3664,Benkirane,Salma,salma.benkirane938@gmail.com,1946-02-10,0,Tétouan,0659754121,2021-04-25,TikTok
C0286,Naciri,Abdel,abdel.naciri633@yahoo.fr,1989-05-08,M,CASA,0627619715,2022-08-21,Facebook
C2160,Bouzid,Omar,omar.bouzid64@hotmail.com,1966-07-24,Homme,Meknès,0628254014,2023-10-07,Facebook
C3200,Hakimi,Loubna,loubna.hakimi291@email.ma,1942-12-14,femme,Rabat,0617918347,2022-02-05,Google Ads
C1361,Bennani,Zakaria,zakaria.bennani543@yahoo.fr,1948-12-07,Homme,Fès,0667327614,2025-09-20,Facebook
C2661,Tahiri,Salma,salma.tahiri528@gmail.com,2030-01-15,F,Beni Mellal,0697829994,2024-01-11,Référencement
C1551,Ouazzani,Amine,amine.ouazzani51@email.ma,1995-01-05,1,Oujda,0649631241,2023-06-27,Bouche-à-oreille
C3666,Moussaoui,Omar,omar.moussaoui475@email.ma,1975-08-17,M,oujda,0692635780,2023-02-18,Google Ads
C4954,Tazi,Nabil,nabil.tazi355@yahoo.fr,1997-11-21,homme,MARRAKECH,0622055135,2025-03-22,Google Ads
C2251,Kettani,Nabil,nabil.kettani202@yahoo.fr,1942-07-03,H,Fez,0697952978,2021-06-15,Référencement
C2235,Lahlou,Ahmed,ahmed.lahlou885@email.ma,1952-07-25,m,Casablanca,0612489493,2022-08-23,Email Marketing
C4113,Regragui,Noura,noura.regragui21@yahoo.fr,1968-04-07,f,agadir,0628936770,2023-08-02,Instagram
C2882,Regragui,Amina,amina.regragui946@yahoo.fr,1946-03-25,0,TET,0629366732,2023-09-16,Facebook
C2999,Tazi,Wiam,wiam.tazi648@hotmail.com,1940-07-24,Femme,Rabat,0640694296,2021-12-22,Instagram
C1483,Ziani,Ghita,ghita.ziani489@hotmail.com,1942-12-08,F,Rabat,0687164566,2020-12-25,Google Ads
C0777,Lahlou,Karim,karim.lahlou33@gmail.com,1963-08-05,Homme,meknes,0698356175,2022-06-19,Bouche-à-oreille
C0116,Sabri,Hassan,hassan.sabri868@hotmail.com,1964-01-09,M,Beni Mellal,0619768947,2024-10-02,Référencement
C5135,Benkirane,Sara,sara.benkirane598@hotmail.com,1945-08-01,Femme,AGADIR,0690226938,2023-10-18,Bouche-à-oreille
C0954,Alaoui,Reda,reda.alaoui796@outlook.com,1992-02-01,male,Marrakesh,0677953702,2024-11-25,Google Ads
C4413,Alaoui,Wiam,wiam.alaoui193@outlook.com,1988-05-04,0,CAS,0634382144,2020-02-17,Facebook
C1192,El Amrani,Meryem,meryem.elamrani958@outlook.com,2008-10-25,F,Fes,0621390627,2023-11-20,TikTok
C1767,Naciri,Ahmed,ahmed.naciri255@outlook.com,1987-04-26,Homme,sale,0631043077,2020-11-21,Référencement
C0612,Ziani,Omar,omar.ziani641@gmail.com,1968-12-09,homme,Agadir,0688283995,2020-09-22,Référencement
C4366,Hakimi,Meryem,meryem.hakimi55gmail.com,1948-01-14,femme,MEK,0678097755,2025-02-19,Instagram
C2401,Hakimi,Zineb,zineb.hakimi729@email.ma,1998-12-17,0,kenitra,0624655853,2021-08-24,Facebook
C1505,Tazi,Zakaria,zakaria.tazi989@yahoo.fr,1969-08-03,h,nador,0651333822,2020-09-14,Référencement
C4828,Tazi,Khalid,khalid.tazi352@hotmail.com,1966-12-06,Homme,Tétouan,0670088812,2024-10-12,Instagram
C2752,Tazi,Brahim,brahim.tazi831@email.ma,1996-04-20,m,Kenitra,0633302782,2022-12-06,Instagram
C3943,Benslimane,Hassan,hassan.benslimane511@outlook.com,2002-05-03,Homme,Marrakesh,0624037532,2025-04-15,Instagram
C1756,El Amrani,Laila,laila.elamrani233@gmail.com,1999-10-09,0,fes,0640037513,2025-11-22,Facebook
C2343,Sabri,Sanaa,sanaa.sabri383@outlook.com,1947-12-11,femme,Dar el Beida,0621494990,2022-10-06,Facebook
C3685,Guessous,Khadija,khadija.guessous544@email.ma,1957-07-19,femme,OUJ,0636018253,2023-02-14,TikTok
C2949,Guessous,Nadia,nadia.guessous865@hotmail.com,1969-11-21,Femme,Meknès,0617890941,2022-01-21,Bouche-à-oreille
C3094,Mernissi,Fatima,fatima.mernissi350@outlook.com,1980-11-24,Femme,mohammedia,0670063654,2023-01-07,Facebook
C2831,Lahlou,Adil,adil.lahlou608@outlook.com,2004-10-25,homme,MARRAKECH,0682778537,2025-05-03,TikTok
C0888,Berrada,Salma,salma.berrada550@hotmail.com,1972-11-23,Femme,casablanca,0648212434,2023-05-18,Instagram
C2545,Mansouri,Noura,noura.mansouri339@hotmail.com,1941-02-17,Femme,tetouan,0616046768,2023-10-22,Instagram
C2116,Guessous,Salma,salma.guessous792@yahoo.fr,1966-09-03,f,Rabat,0650978736,2020-02-10,Email Marketing
C2318,El Khoury,Abdel,abdel.elkhoury353@email.ma,2002-08-26,1,Tétouan,0628002846,2022-11-19,Bouche-à-oreille
C4009,Lahlou,Soufiane,soufiane.lahlou892@hotmail.com,1945-02-14,Homme,MOH,0665520396,2024-06-18,Référencement
C3691,Bennani,Loubna,loubna.bennani320@outlook.com,1965-06-27,0,oujda,0631818198,2021-04-14,TikTok
C0658,Filali,Soufiane,soufiane.filali949@gmail.com,1943-09-01,m,RBT,0625406645,2021-04-28,Instagram
C1267,Rahmani,Khadija,khadija.rahmani226@outlook.com,1942-01-18,f,MEK,0657817462,2025-02-16,Email Marketing
C1007,Moussaoui,Reda,reda.moussaoui884@hotmail.com,1981-12-23,h,MOH,0634690946,2022-10-28,TikTok
C3579,Alaoui,Samira,samira.alaoui781@yahoo.fr,1997-04-21,F,OUJDA,0643464305,2020-04-28,Référencement
C3251,Berrada,Soufiane,soufiane.berrada879@yahoo.fr,1982-12-05,H,TNG,0657403658,2024-08-03,Référencement
C5109,Filali,Imane,imane.filali219@gmail.com,1969-09-04,Homme,Tangier,0677137203,2025-03-09,TikTok
C4596,Hakimi,Mehdi,mehdi.hakimi620@yahoo.fr,1993-06-20,h,mohammedia,0616949965,2021-07-19,Google Ads
C2700,Benslimane,Aicha,aicha.benslimane111@gmail.com,1986-04-28,0,ELJ,0694691154,2025-08-24,TikTok
C4250,Mansouri,Sanaa,sanaa.mansouri982@hotmail.com,1949-07-13,0,Meknès,0622476917,2022-06-21,TikTok
C4066,Fassi,Amina,amina.fassi51@yahoo.fr,1980-08-10,F,Fès,0663124629,2025-05-20,Facebook
C3313,Bennani,Fatima,fatima.bennani107@hotmail.com,2000-03-12,f,Meknes,0694068201,2020-11-06,Email Marketing
C2753,Bennani,Hajar,hajar.bennani289@gmail.com,1973-05-01,female,mohammedia,0657285415,2023-12-04,Facebook
C3741,Naciri,Youssef,youssef.naciri791@hotmail.com,1952-12-07,H,AGADIR,0628228448,2021-12-24,Email Marketing
C0948,Kettani,Zineb,zineb.kettani562@outlook.com,1990-04-19,f,AGD,0640308351,2023-12-25,Google Ads
C3794,Fassi,Omar,omar.fassi503@email.ma,1946-12-06,male,sale,0687873622,2024-03-19,Référencement
C4783,Mansouri,Houda,houda.mansouri54@email.ma,1960-01-27,F,marrakech,0656616903,2021-05-01,Google Ads
C1532,El Khoury,Ahmed,ahmed.elkhoury871@outlook.com,1946-08-16,Homme,meknes,0656924109,2025-03-03,Bouche-à-oreille
C4879,Hakimi,Samira,samira.hakimi705@hotmail.com,2007-11-11,Femme,Agadir,0661344947,2023-03-12,Google Ads
C0657,Mansouri,Brahim,brahim.mansouri828@yahoo.fr,1941-03-22,male,SLA,0656544523,2024-01-04,Instagram
C0236,Hakimi,Aicha,aicha.hakimi980@hotmail.com,1946-01-24,Femme,OUJDA,0695065651,2024-08-27,Facebook
C3849,Ziani,Imane,imane.ziani405@outlook.com,2000-12-25,F,meknes,0633776877,2021-11-15,TikTok
